address,address_short,first_seen_hop,incoming_cell_all_dataset,outgoing_cell_all_dataset,net_cell_all_dataset,total_volume_cell,incoming_edges,outgoing_edges,suggested_review,classification_hint,manual_label,manual_class,notes
0x3351a0ee50944af149836a575fde1d4896c19ad8,0x3351a0ee...96c19ad8,2,2178.35830207,2178.35830207,0.0,4356.71660414,1,1,normal review,manual review,,,
0xb253b4bbfa06bbafcb49425287199392ef96610b,0xb253b4bb...ef96610b,3,2178.35830207,2178.35830207,0.0,4356.71660414,1,1,normal review,manual review,,,
0xa208743f97b49ee1d19b4f706910d39d29a4a023,0xa208743f...29a4a023,2,2716.03095763,1608.01547881,1108.01547881,4324.04643644,2,1,normal review,manual review,,,
0xbdec4f2f0697d643f25a42dbc0db9f4ebeb6288a,0xbdec4f2f...beb6288a,2,4313.99155452,0,4313.99155452,4313.99155452,2,0,normal review,manual review,,,
0xa934aced32bcf6949f7f50d5fe4fae1d3c8e252f,0xa934aced...3c8e252f,3,2123.94223067,2123.94223067,0.0,4247.88446134,1,2,normal review,manual review,,,
0x31e95f91d4613d4d3d2adb7e72d6920e16c6113d,0x31e95f91...16c6113d,2,2111.27855572,2111.27855572,0.0,4222.55711144,2,2,normal review,manual review,,,
0x43b391d901e2054b16ab537820964f595a76b8cb,0x43b391d9...5a76b8cb,3,4182.29278014,0,4182.29278014,4182.29278014,1,0,normal review,manual review,,,
0x127563d0b37872e4956bf9b033e3cc03c6bf7e45,0x127563d0...c6bf7e45,2,2086.99783261,2086.98783261,0.01,4173.98566522,1,1,normal review,manual review,,,
0xd85811b58c5d044a1cf14504ad4f53e004de0d86,0xd85811b5...04de0d86,2,2085.18594499,2085.18594499,0.0,4170.37188998,1,1,normal review,manual review,,,
0xa60f7c5998f4dfc8a0fd3029d0326610fe67e100,0xa60f7c59...fe67e100,2,1332.19017608,2806.72251608,-1474.53234,4138.91269216,2,1,normal review,manual review,,,
0x7a765e25633ee447744efcb6891862bdda89b66c,0x7a765e25...da89b66c,2,2059.73166421,2059.73166421,0.0,4119.46332842,1,1,normal review,manual review,,,
0xc0fc51ae2f3d3b57246fc47ab60b43748feb71ea,0xc0fc51ae...8feb71ea,4,2051.084,2051.084,0.0,4102.168,1,1,normal review,manual review,,,
0x11e70c06728598f28c79d6218f31663bde539091,0x11e70c06...de539091,3,2042.17363183,2042.17363183,0.0,4084.34726366,1,1,normal review,manual review,,,
0xc84cbeab3a8bb0e48d20561c89a19bafde794de8,0xc84cbeab...de794de8,4,2042.17363183,2042.17363183,0.0,4084.34726366,1,1,normal review,manual review,,,
0x0d0e8bebceda763e700235c2f9a204af22319630,0x0d0e8beb...22319630,3,2037.0,2037.0,0.0,4074.0,1,1,normal review,manual review,,,
0xff91dba654347ad466f2d1deecb5bb313b849a75,0xff91dba6...3b849a75,4,2020.95005684,2020.95005684,0.0,4041.90011368,2,2,normal review,manual review,,,
0xf4ae6ac6b98efb604a4c7e16caaaa132ef9054de,0xf4ae6ac6...ef9054de,3,2010.6851073,2010.6851073,0.0,4021.3702146,2,2,normal review,manual review,,,
0x9e4756ec809829884e5ac666ff2e0f83d4024ae1,0x9e4756ec...d4024ae1,2,4014.48975258,0,4014.48975258,4014.48975258,1,0,normal review,manual review,,,
0xc5cc9bb7f6385ddef6e69555f3a126289d83df1e,0xc5cc9bb7...9d83df1e,3,4007.97803382,0,4007.97803382,4007.97803382,1,0,normal review,manual review,,,
0x2e68f30311cfcc34b2b5cf738f16f91e60a901ce,0x2e68f303...60a901ce,3,2003.64138607,2003.64138607,0.0,4007.28277214,1,1,normal review,manual review,,,
0xa423887ff566144452d338dbc4e018daebb28886,0xa423887f...ebb28886,4,2001.15018475,2001.15018475,0.0,4002.3003695,1,1,normal review,manual review,,,
0xf3d5f7e60164e34d34ae6766953befa5e448fecf,0xf3d5f7e6...e448fecf,3,2000.05200597,2000.05200597,0.0,4000.10401194,1,1,normal review,manual review,,,
0x5bff7ed5b4584e525cde83f6da2a31748961a8cd,0x5bff7ed5...8961a8cd,5,2000.0,2000.0,0.0,4000.0,1,1,normal review,manual review,,,
0xfc00a31c0ac1e7e8bb2e8a391966dbefd6b8dcc4,0xfc00a31c...d6b8dcc4,5,2000.0,2000.0,0.0,4000.0,1,1,normal review,manual review,,,
0x1e296e405ceabaab3c9252eb71c18300d86a8cf4,0x1e296e40...d86a8cf4,2,4000.0,0,4000.0,4000.0,2,0,normal review,manual review,,,
0x7d6ed3ae10e4ce0951a6251262aafc3437273930,0x7d6ed3ae...37273930,3,1998.19345518,1998.19345518,0.0,3996.38691036,1,1,normal review,manual review,,,
0x6f1edc0bd59944f479b3278523a12a6b2fa7adfd,0x6f1edc0b...2fa7adfd,4,1985.2303493,1985.2303493,0.0,3970.4606986,2,2,normal review,manual review,,,
0x4b96b1bfc3e1c9ca81ad25cd070e29b288d89348,0x4b96b1bf...88d89348,2,1979.27036205,1979.27036205,0.0,3958.5407241,1,1,normal review,manual review,,,
0x4145f9d1f822f398dc79faf75a6d310619e44a95,0x4145f9d1...19e44a95,3,3952.11933434,0,3952.11933434,3952.11933434,4,0,normal review,manual review,,,
0x5099c865fa5033f425d636e815f8e32eddc28c15,0x5099c865...ddc28c15,2,2300.48740368,1611.4416069,689.04579678,3911.92901058,1,2,normal review,manual review,,,
0xf6fea2a8e174673b399152259af08f536da26032,0xf6fea2a8...6da26032,1,1955.0,1955.0,0.0,3910.0,1,1,normal review,manual review,,,
0xe84d9b9bd678bfc12dff9a93ee6a62095ed77679,0xe84d9b9b...5ed77679,2,1955.0,1955.0,0.0,3910.0,1,1,normal review,manual review,,,
0x4315f344a905dc21a08189a117efd6e1fca37d57,0x4315f344...fca37d57,4,1950.0,1950.0,0.0,3900.0,1,1,normal review,manual review,,,
0x94650c167fe8d54ac48f96436bed5decb69ff758,0x94650c16...b69ff758,5,1950.0,1950.0,0.0,3900.0,1,1,normal review,manual review,,,
0x7431969bc9549510342a67f93c469a979175d495,0x7431969b...9175d495,3,1914.66660684,1914.66660684,0.0,3829.33321368,2,2,normal review,manual review,,,
0x5f6ff172e995284a69db4888137b5dc22f4416a3,0x5f6ff172...2f4416a3,2,1913.52851891,1913.52851891,0.0,3827.05703782,1,1,normal review,manual review,,,
0x2ebd58fe59f4d38b18557fd0abbc71a38f9cf5a8,0x2ebd58fe...8f9cf5a8,1,1907.04,1907.04,0.0,3814.08,2,1,normal review,manual review,,,
0x35045474538c6ee91d3b8edc8697d8f05118ebe3,0x35045474...5118ebe3,3,3802.57,0,3802.57,3802.57,2,0,normal review,manual review,,,
0xc0c60a1d2ae8af1bc61aace082ac0a6b60c9dacd,0xc0c60a1d...60c9dacd,2,1892.30372016,1892.30372016,0.0,3784.60744032,1,1,normal review,manual review,,,
0x1ce70caaaabe3b2243c7d500fac243369953b31f,0x1ce70caa...9953b31f,3,3759.96520392,0,3759.96520392,3759.96520392,2,0,normal review,manual review,,,
0x39dd3f37dd4f886525f1f57ea3308c4c1b194e36,0x39dd3f37...1b194e36,2,3747.48051758,0,3747.48051758,3747.48051758,1,0,normal review,manual review,,,
0x3a4e772e0a6aaaa082b34af42dedda1f552e8af8,0x3a4e772e...552e8af8,3,1851.89457945,1851.89457945,0.0,3703.7891589,1,2,normal review,manual review,,,
0x875a5c1e83ff6ea4017a5a7801b918c1369b9378,0x875a5c1e...369b9378,2,3700.72655332,0,3700.72655332,3700.72655332,2,0,normal review,manual review,,,
0x3aa1a9d0114fce70cce38701d067c5d05b7a72ec,0x3aa1a9d0...5b7a72ec,2,3633.79395873,0,3633.79395873,3633.79395873,3,0,normal review,manual review,,,
0xb7c3adf279550dd2371cb32734b8c10334c6a054,0xb7c3adf2...34c6a054,2,3558.14490377,0,3558.14490377,3558.14490377,5,0,normal review,manual review,,,
0x5cc20f1b4b12dfc8276d45412b9f7fab8485b9c1,0x5cc20f1b...8485b9c1,4,1761.32669044,1761.32669044,0.0,3522.65338088,1,1,normal review,manual review,,,
0x6d75006395b3bdc0db054ac3f771df0740db46ba,0x6d750063...40db46ba,5,3504.13,0,3504.13,3504.13,2,0,normal review,manual review,,,
0x3e835b0d6c945464bcb32979e43bd3e74cf139d8,0x3e835b0d...4cf139d8,3,1741.10042333,1741.10042333,0.0,3482.20084666,3,2,normal review,manual review,,,
0x4c6d6a29860a35f1005f86bb09ac2e66b08e24fe,0x4c6d6a29...b08e24fe,3,1736.65942106,1736.65942106,0.0,3473.31884212,1,1,normal review,manual review,,,
0x947b295a886d9c17ac9697dc70cb4af53c59ad01,0x947b295a...3c59ad01,2,1728.74561762,1728.74561762,0.0,3457.49123524,2,1,normal review,manual review,,,
0x3ecec6e9a073d060c2eacc794b2b3659db9ad0aa,0x3ecec6e9...db9ad0aa,3,3443.72798914,0,3443.72798914,3443.72798914,3,0,normal review,manual review,,,
0xb4d5ce0b6b54d5cc7071105fc2dd336e43f721a5,0xb4d5ce0b...43f721a5,2,3362.09447786,0,3362.09447786,3362.09447786,1,0,normal review,manual review,,,
0x9d8c4e63518e63fdc7ba3cf1e81c855f9543dd43,0x9d8c4e63...9543dd43,3,1672.55215104,1672.55215104,0.0,3345.10430208,1,1,normal review,manual review,,,
0x08278e7d05589bc52417c0340c12dcd0e54b200a,0x08278e7d...e54b200a,4,1647.73083213,1647.73083213,0.0,3295.46166426,2,3,normal review,manual review,,,
0xa47932f54063790980d980ae47189bb88fa658bf,0xa47932f5...8fa658bf,2,1629.7033435,1629.7033435,-0.0,3259.406687,3,1,normal review,manual review,,,
0x7960efc65fdfef70987c21c0e0939c6ebc716183,0x7960efc6...bc716183,3,1629.7033435,1629.7033435,0.0,3259.406687,1,1,normal review,manual review,,,
0x41ca83a471f1cc9b18e2f55b7f5d24305747ec70,0x41ca83a4...5747ec70,5,1620.58214144,1620.58214144,0.0,3241.16428288,1,1,normal review,manual review,,,
0xddc84733f972a6b7a19658067975aae13a86e3fa,0xddc84733...3a86e3fa,2,1613.41300848,1613.41300848,0.0,3226.82601696,2,2,normal review,manual review,,,
0x3bd4dec496e6c1c9fa9075c35a94913c2729f0bf,0x3bd4dec4...2729f0bf,2,1608.97156478,1608.97156478,0.0,3217.94312956,1,1,normal review,manual review,,,
0x6f1a302a830881bed2537dd51e0d1acd736bc325,0x6f1a302a...736bc325,4,1606.23,1606.23,0.0,3212.46,1,1,normal review,manual review,,,
0xd07316f10c4590a9173349450aff11489d76140f,0xd07316f1...9d76140f,3,1603.35482654,1603.35482654,0.0,3206.70965308,1,1,normal review,manual review,,,
0x6db01031355fbf8eea0c06a5d56217ba1967f0df,0x6db01031...1967f0df,2,1599.93347486,1599.93347486,0.0,3199.86694972,1,1,normal review,manual review,,,
0x9343946b33f3b4d0af1348ad7b74d3c8e8232581,0x9343946b...e8232581,3,1594.64914899,1594.64914899,0.0,3189.29829798,1,1,normal review,manual review,,,
0x3d444a86a0d9d88e610098de870881c68f2c55ee,0x3d444a86...8f2c55ee,3,1594.38522318,1594.38522318,0.0,3188.77044636,2,1,normal review,manual review,,,
0xca6fa486b50115eb9bf6e44a44d894918356ee4f,0xca6fa486...8356ee4f,2,1592.17605683,1592.176,5.683e-05,3184.35205683,1,2,normal review,manual review,,,
0x51754511df8c473f0d8f75fc42897ad9c329da3e,0x51754511...c329da3e,2,3180.07018511,0,3180.07018511,3180.07018511,1,0,normal review,manual review,,,
0x17cc7907e5546032d2dc4dca484cce61b8206cf3,0x17cc7907...b8206cf3,2,3141.6878156,0,3141.6878156,3141.6878156,2,0,normal review,manual review,,,
0xb9dab08d484dc6de9f7f3ef44e46199e6cc09780,0xb9dab08d...6cc09780,3,1570.44105896,1570.44105896,0.0,3140.88211792,1,1,normal review,manual review,,,
0xe3d142208819bcb2870f5f9b5871730dbee08424,0xe3d14220...bee08424,2,1562.42581854,1562.42581854,0.0,3124.85163708,1,1,normal review,manual review,,,
0xc0c8e26c546aec0ef93286a3dcc41b579e767e27,0xc0c8e26c...9e767e27,3,3006.0,0,3006.0,3006.0,1,0,normal review,manual review,,,
0x828b05bbd5261594bf704a2f737168e332022cbf,0x828b05bb...32022cbf,3,1502.90994643,1502.90994643,0.0,3005.81989286,1,1,normal review,manual review,,,
0xcb6a3a9501698c96d8e012c09edc18a076b5776b,0xcb6a3a95...76b5776b,3,3003.0,0,3003.0,3003.0,1,0,normal review,manual review,,,
0x3cebb838db81e5fe31d7ed478a7434f20ff06f4a,0x3cebb838...0ff06f4a,2,1500.0,1500.0,0.0,3000.0,1,1,normal review,manual review,,,
0x6a854ce0dc956f5fc9ef4097c57b16ebf06fa701,0x6a854ce0...f06fa701,2,3000.0,0,3000.0,3000.0,1,0,normal review,manual review,,,
0x4d061b49127bafd17f62cd8f397a31f0fff5e90b,0x4d061b49...fff5e90b,2,1767.24125058,1200.0,567.24125058,2967.2412505800003,1,1,normal review,manual review,,,
0x58d9dde30709deba3a1121fb7183b8f252afaad3,0x58d9dde3...52afaad3,2,2947.06446248,0,2947.06446248,2947.06446248,1,0,normal review,manual review,,,
0x4f8285cc26b3f6aee08ad512e1faa013ad411d87,0x4f8285cc...ad411d87,2,1469.35497883,1469.35497883,0.0,2938.70995766,1,1,normal review,manual review,,,
0x16b231e44ede5edb844d6f4c9d46dcb146f7f6d6,0x16b231e4...46f7f6d6,2,2936.69065653,0,2936.69065653,2936.69065653,2,0,normal review,manual review,,,
0x9865f7a08a1b8f16753214f691053c14cfbd77a1,0x9865f7a0...cfbd77a1,2,2924.68334967,0,2924.68334967,2924.68334967,1,0,normal review,manual review,,,
0xf2f7b771847fcbce03b2321b69c648b5206f9f9d,0xf2f7b771...206f9f9d,2,2924.17,0,2924.17,2924.17,2,0,normal review,manual review,,,
0x7b3a0bf212e37744c5df36d89059af63010e65d9,0x7b3a0bf2...010e65d9,2,1453.24964267,1453.24964267,0.0,2906.49928534,1,1,normal review,manual review,,,
0xdcdc4d379aef36810a3b5578172da64e53dab4a3,0xdcdc4d37...53dab4a3,4,2891.28011461,0,2891.28011461,2891.28011461,1,0,normal review,manual review,,,
0xc4d9debd1d8e009b4481128e05de60316f7c833e,0xc4d9debd...6f7c833e,2,2872.31332408,0,2872.31332408,2872.31332408,1,0,normal review,manual review,,,
0x5f49e42cf441ebbbde274601f3395ae84a9b21aa,0x5f49e42c...4a9b21aa,3,1432.08963431,1432.08963431,0.0,2864.17926862,1,1,normal review,manual review,,,
0x6546d4317d568edbc21d6599a9241280e99bbfcb,0x6546d431...e99bbfcb,4,1413.0,1413.0,0.0,2826.0,1,1,normal review,manual review,,,
0x11b0317ef5281ac0ae270d4eb17430bb7ecdb995,0x11b0317e...7ecdb995,5,1413.0,1413.0,0.0,2826.0,1,1,normal review,manual review,,,
0x454c8aa2d8d055d78917100ba8843172d5087e8b,0x454c8aa2...d5087e8b,2,2661.25976607,154.45972153,2506.80004455,2815.7194876,1,1,normal review,manual review,,,
0x7888da44be9f39304fc0dcd4e5bb0baafaf40fa8,0x7888da44...faf40fa8,2,2790.88972876,0,2790.88972876,2790.88972876,1,0,normal review,manual review,,,
0xbbe48226af227387533ab139f3635e41bf900137,0xbbe48226...bf900137,2,1381.94144592,1381.94144592,0.0,2763.88289184,1,1,normal review,manual review,,,
0xc3f194beac8f2eb44e7a1d63a3eaf39e7f77086a,0xc3f194be...7f77086a,3,2758.17816326,0,2758.17816326,2758.17816326,2,0,normal review,manual review,,,
0x36f6376a902977da920c71c484d8d2c966f6302b,0x36f6376a...66f6302b,2,1370.96268345,1370.96268345,0.0,2741.9253669,1,1,normal review,manual review,,,
0xda6dbc5ba5c68ee387060a37695cb9acaf5397d4,0xda6dbc5b...af5397d4,2,1360.43045405,1360.43045405,0.0,2720.8609081,1,1,normal review,manual review,,,
0x50654980d39b0c0583aeefb1d0248d2e8a4e0d7a,0x50654980...8a4e0d7a,5,2701.78,0,2701.78,2701.78,2,0,normal review,manual review,,,
0x356b864fa35e5ed8e5fe3b00d2583648cfc526e5,0x356b864f...cfc526e5,3,2698.00224436,0,2698.00224436,2698.00224436,2,0,normal review,manual review,,,
0x71fcf75cc3181199d692dee425e027c6f6adcb49,0x71fcf75c...f6adcb49,2,1095.19616755,1594.64914899,-499.45298144,2689.8453165399997,1,1,normal review,manual review,,,
0x1299928e15cdf46f978fcd6fbea53eb7058a2270,0x1299928e...058a2270,3,2659.17579569,0,2659.17579569,2659.17579569,1,0,normal review,manual review,,,
0x00b5b2495281e5322588d5831f56460e4cc4b940,0x00b5b249...4cc4b940,3,2608.67,0,2608.67,2608.67,1,0,normal review,manual review,,,
0x9ccde68dfe33f76eac6ff90059736b0d90d86cb8,0x9ccde68d...90d86cb8,2,1302.72976602,1302.72976602,0.0,2605.45953204,1,1,normal review,manual review,,,
0x6d9edf7aae88af1be9d92d7c775c10f0df2fa85c,0x6d9edf7a...df2fa85c,3,1668.14047279,900.0,768.14047279,2568.14047279,2,1,normal review,manual review,,,
0xa600910b670804230e00a100000d28000ae005c0,0xa600910b...0ae005c0,3,1282.40466449,1282.40466449,0.0,2564.80932898,2,1,normal review,manual review,,,
0xfa3360b2d9ba413097a837013d82b5b060d948e3,0xfa3360b2...60d948e3,4,2553.272251,0,2553.272251,2553.272251,2,0,normal review,manual review,,,
0xfbbc3bbedeca425abf56c873f7436307566673a5,0xfbbc3bbe...566673a5,4,1270.0,1270.0,0.0,2540.0,1,1,normal review,manual review,,,
0xd565db031ac2c0c5d0d696c3180a79d3a995faa8,0xd565db03...a995faa8,2,1257.37228936,1257.37228936,0.0,2514.74457872,1,1,normal review,manual review,,,
0x692f48708f378650fd3aa1eb23c1b4886964a6c5,0x692f4870...6964a6c5,5,1500.0,1000.0,500.0,2500.0,1,1,normal review,manual review,,,
0xd8025ad474fd40c5a3ff0ca2013620027831b41e,0xd8025ad4...7831b41e,5,1208.12647907,1208.12647907,0.0,2416.25295814,1,1,normal review,manual review,,,
0xb55138964acd339acddcdb0e788c7ffcdbafc09f,0xb5513896...dbafc09f,3,2394.1,14.0,2380.1,2408.1,2,1,normal review,manual review,,,
0xcd30a30d01ef27b33f268548e53f53f92c675c5c,0xcd30a30d...2c675c5c,1,1186.975,1186.975,0.0,2373.95,1,1,normal review,manual review,,,
0xdf5403bd291c8237da7addf884d0698ee079a81b,0xdf5403bd...e079a81b,2,1186.975,1186.975,0.0,2373.95,1,1,normal review,manual review,,,
0xc9bc21f28c9cdc7e28600c80eb5078f5bd2c45b4,0xc9bc21f2...bd2c45b4,3,1386.17955931,986.17955931,400.0,2372.35911862,1,2,normal review,manual review,,,
0x120937ae7e403daf98b7c087a50fd38a161411b2,0x120937ae...161411b2,5,1182.3322918,1182.3322918,0.0,2364.6645836,1,1,normal review,manual review,,,
0x36ce65db7cacdd69d5054f29cebd6d8da8df64ba,0x36ce65db...a8df64ba,3,2350.0,0,2350.0,2350.0,1,0,normal review,manual review,,,
0x0ad4214e4dea19a8247b487af43ea1410cf4c3db,0x0ad4214e...0cf4c3db,3,2247.73665512,0,2247.73665512,2247.73665512,2,0,normal review,manual review,,,
0xd193ad82a7d7991073999bb459f9ba03b95e95ef,0xd193ad82...b95e95ef,2,1099.27975516,1099.27975516,0.0,2198.55951032,1,1,normal review,manual review,,,
0xe49b85aba4e3a849b5ff37c0a95af1a654b6bb10,0xe49b85ab...54b6bb10,3,1096.03889085,1096.03889,8.5e-07,2192.0777808499997,1,1,normal review,manual review,,,
0xe186ae681215c43d440e3a7d2715ffd06e08d3a2,0xe186ae68...6e08d3a2,4,1096.03889,1096.03889,0.0,2192.07778,1,1,normal review,manual review,,,
0xadee07f42fe3baaa7ea4a5cf0fffd656da9c1267,0xadee07f4...da9c1267,3,1079.38057331,1079.38057331,0.0,2158.76114662,1,1,normal review,manual review,,,
0x7ded6824f52707492710e87423d7acbfe8867821,0x7ded6824...e8867821,5,1074.20521661,1074.20521661,0.0,2148.41043322,1,1,normal review,manual review,,,
0x15aced76a158c77e57e1c1b868acb79d43150c6a,0x15aced76...43150c6a,2,2044.28862262,66.73268677,1977.55593584,2111.02130939,3,2,normal review,manual review,,,
0x6c9aee58e2cd0a9ae6c9f1dc808c2a521458f5c1,0x6c9aee58...1458f5c1,2,1046.32235545,1046.32235545,0.0,2092.6447109,1,1,normal review,manual review,,,
0x42d7482d36f9f3daef612611b7dec4b45704072e,0x42d7482d...5704072e,3,1042.76289441,1042.76289441,0.0,2085.52578882,1,2,normal review,manual review,,,
0x9b6a5df52b697bf4080707f7c51453a02c809503,0x9b6a5df5...2c809503,2,1040.93319943,1040.93319943,0.0,2081.86639886,1,1,normal review,manual review,,,
0x31e3b63ea4244591982cfe5fbf2a219a94135af4,0x31e3b63e...94135af4,3,1033.17749038,1033.17749038,0.0,2066.35498076,1,1,normal review,manual review,,,
0x2e71d169a07bc7a316dc7b594ba201e3affb61d2,0x2e71d169...affb61d2,4,1033.17749038,1033.17749038,0.0,2066.35498076,1,1,normal review,manual review,,,
0x94254004035af632ca6b6f956b7f74925c41095d,0x94254004...5c41095d,1,1031.159515,1031.159515,0.0,2062.31903,1,1,normal review,manual review,,,
0xe9eea3829349eeb1c1a27437446ca85c11280463,0xe9eea382...11280463,3,1019.47096244,1019.4709599,2.55e-06,2038.94192234,1,1,normal review,manual review,,,
0x55ca974a7527ee8c7a3689643d4bfc5d0961e210,0x55ca974a...0961e210,4,1005.0,1005.0,0.0,2010.0,1,1,normal review,manual review,,,
0xfe664095f3232338cb5ece06a18ec183aa335cd6,0xfe664095...aa335cd6,3,1004.55231247,1004.55231247,0.0,2009.10462494,1,1,normal review,manual review,,,
0x71fcfb06637a449fad642f7e2628f3c62ee3d98e,0x71fcfb06...2ee3d98e,2,1002.80313566,1002.80313566,0.0,2005.60627132,1,1,normal review,manual review,,,
0x2bf3f513a441a55373fde0e498ac647e22106a68,0x2bf3f513...22106a68,3,1001.0,1001.0,0.0,2002.0,1,1,normal review,manual review,,,
0xf2ffb09ac3f150590464dd9bb369742c1e961543,0xf2ffb09a...1e961543,4,1001.0,1001.0,0.0,2002.0,1,1,normal review,manual review,,,
0x1d60b6713a8e973253672a157ffbbfbda8c001d8,0x1d60b671...a8c001d8,4,2000.7666987,0,2000.7666987,2000.7666987,2,0,normal review,manual review,,,
0x3451a59798fb48b71d26108de68f8bde663d2208,0x3451a597...663d2208,2,1000.0,1000.0,0.0,2000.0,1,1,normal review,manual review,,,
0x4136b36759a79121eab3c0a98662bb5cf625a0e3,0x4136b367...f625a0e3,2,1000.0,1000.0,0.0,2000.0,1,1,normal review,manual review,,,
0xba47e9e178e8b8333bf2ebd0f99fc5aead1d80b4,0xba47e9e1...ad1d80b4,3,1000.0,1000.0,0.0,2000.0,1,1,normal review,manual review,,,
0x82d2e2ec1cbd964b8f41f04e1855406cddae1490,0x82d2e2ec...ddae1490,3,1000.0,1000.0,0.0,2000.0,1,1,normal review,manual review,,,
0xdc3cf2bf3a6396a93c57a0f4dc19eb1ef5e49bbe,0xdc3cf2bf...f5e49bbe,3,1000.0,1000.0,0.0,2000.0,1,1,normal review,manual review,,,
0x5f6003f993c4eec4e945b7be1bf5242b1405c9bb,0x5f6003f9...1405c9bb,3,1000.0,1000.0,0.0,2000.0,1,1,normal review,manual review,,,
0x7177934bc339d57d68d4d3ba2e68ca76c1ab2c6d,0x7177934b...c1ab2c6d,4,1000.0,1000.0,0.0,2000.0,1,2,normal review,manual review,,,
0x27f794e9b1d8fec75c05c0ee3816fd4d5e95d89a,0x27f794e9...5e95d89a,5,1000.0,1000.0,0.0,2000.0,1,1,normal review,manual review,,,
0xe0a9de1f3153b6945a737ee322029c8304536fd6,0xe0a9de1f...04536fd6,5,1000.0,1000.0,0.0,2000.0,1,1,normal review,manual review,,,
0x02af041680560e183683296af5cd809cc9f98195,0x02af0416...c9f98195,5,1000.0,1000.0,0.0,2000.0,1,1,normal review,manual review,,,
0x3ae6416a693e2130480b25be094ea1ed13d327ac,0x3ae6416a...13d327ac,2,2000.0,0,2000.0,2000.0,1,0,normal review,manual review,,,
0xd9be01773a4a8e3ae0c1e06e6f419c64d320062f,0xd9be0177...d320062f,2,1992.85740907,0,1992.85740907,1992.85740907,1,0,normal review,manual review,,,
0x09322c8a21d26cb6a415bcf3b30d45272fe955f6,0x09322c8a...2fe955f6,2,1959.34257052,0,1959.34257052,1959.34257052,1,0,normal review,manual review,,,
0x4e91bf9510568411f8c5bce1fb6a780062bb3f68,0x4e91bf95...62bb3f68,2,1846.41086365,0,1846.41086365,1846.41086365,2,0,normal review,manual review,,,
0x0a2d5d48569a89974022f434fff7b790bb94b6e5,0x0a2d5d48...bb94b6e5,5,1761.32669044,0,1761.32669044,1761.32669044,1,0,normal review,manual review,,,
0xb2454d7ca559e417314d18c81812fc5cc133a0c2,0xb2454d7c...c133a0c2,5,1664.05,0,1664.05,1664.05,1,0,normal review,manual review,,,
0x0b83f2f38e2fd80ca1e775d880a369bfe76ce338,0x0b83f2f3...e76ce338,2,1647.72486455,0,1647.72486455,1647.72486455,1,0,normal review,manual review,,,
0xe16bc496a824e5199cd96e3c397f97fda0018769,0xe16bc496...a0018769,4,1629.7033435,0,1629.7033435,1629.7033435,1,0,normal review,manual review,,,
0xc47f8c7a4f64e2c52c4e93cb1c15cb6045191e42,0xc47f8c7a...45191e42,2,1628.3669274,0,1628.3669274,1628.3669274,1,0,normal review,manual review,,,
0x0466ea3f1c422757a3b747a7e23d45423499c91a,0x0466ea3f...3499c91a,3,1619.96474779,0,1619.96474779,1619.96474779,1,0,normal review,manual review,,,
0x6eabdf38e5a6235d117cc6248cb620edee88370e,0x6eabdf38...ee88370e,2,1504.07189619,0,1504.07189619,1504.07189619,2,0,normal review,manual review,,,
0xf358a10bd557c5322ee53c74a990217a58135a1c,0xf358a10b...58135a1c,3,1370.96268345,0,1370.96268345,1370.96268345,1,0,normal review,manual review,,,
0x21ce36516a81333da7bd0d29912bae765855da75,0x21ce3651...5855da75,4,1283.45,0,1283.45,1283.45,1,0,normal review,manual review,,,
0xbcef85dadf6a1dcafd40b88cc59cb2c2d365f6e1,0xbcef85da...d365f6e1,2,1255.62092149,0,1255.62092149,1255.62092149,1,0,normal review,manual review,,,
0xe62ddcfce151488a9f6000e0849d4a273f78e5cc,0xe62ddcfc...3f78e5cc,3,1219.43907698,0,1219.43907698,1219.43907698,1,0,normal review,manual review,,,
0xe0ce9fd386b56901a6cbf86a1b1f8974a975f460,0xe0ce9fd3...a975f460,2,1152.18439708,0,1152.18439708,1152.18439708,1,0,normal review,manual review,,,
0xd5ca664e082f6f57805c07add528e571d31a74f4,0xd5ca664e...d31a74f4,2,1129.93480685,0,1129.93480685,1129.93480685,1,0,normal review,manual review,,,
0x1a389f179b04c8f0082b323c565a1513a65a28f9,0x1a389f17...a65a28f9,2,1126.25446643,0,1126.25446643,1126.25446643,1,0,normal review,manual review,,,
0x912fde4932943e1155b8e9db05c7f2a1de8c1d3a,0x912fde49...de8c1d3a,3,1099.27975516,0,1099.27975516,1099.27975516,1,0,normal review,manual review,,,
0xc74d01310334e45938a64f253700e30eded5e431,0xc74d0131...ded5e431,3,1064.75164893,0,1064.75164893,1064.75164893,1,0,normal review,manual review,,,
0x2c1ed36a3dbb9dae0b6eaf375f93fd113fedf167,0x2c1ed36a...3fedf167,4,1048.39599676,0,1048.39599676,1048.39599676,1,0,normal review,manual review,,,
0x8449987c55f870fb694df9831e3cb8f563df937a,0x8449987c...63df937a,2,1037.96056677,0,1037.96056677,1037.96056677,1,0,normal review,manual review,,,
0x07c343859863eacb94734fc9c20c4160c5a4f74c,0x07c34385...c5a4f74c,4,1007.84,0,1007.84,1007.84,1,0,normal review,manual review,,,
0x95cb033fb5af6e5abd05efd0eaf582a897bca046,0x95cb033f...97bca046,2,1003.67491566,0,1003.67491566,1003.67491566,1,0,normal review,manual review,,,
